Name,affiliation,homepage,scholar-id,citations,h-index
Luis Mateus Rocha,Indiana University,https://homes.luddy.indiana.edu/rocha,SIouE70AAAAJ,5129.0,31.0
Hamid R. Ekbia,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=72,WPGTvh8AAAAJ,1914.0,21.0
David B. Leake,Indiana University,https://www.cs.indiana.edu/~leake,CidT-JAAAAAJ,8984.0,49.0
James Clawson,Indiana University,https://jamesclawson.com,7Z-F_AoAAAAJ,1914.0,21.0
Paul W. Purdom,Indiana University,http://www.cs.indiana.edu/~pwp,h6Z8WS0AAAAJ,3231.0,27.0
Beth A. Plale,Indiana University,http://www.cs.indiana.edu/~plale,CyGvFJkAAAAJ,7804.0,41.0
Julie Fukuyama,Indiana University,https://jfukuyama.github.io,,,
Apu Kapadia,Indiana University,http://www.cs.indiana.edu/~kapadia,r42-hFIAAAAJ,6350.0,41.0
David J. Crandall,Indiana University,http://www.cs.indiana.edu/~djcran,8bQRH5YAAAAJ,10261.0,47.0
Yuzhen Ye,Indiana University,http://mendel.informatics.indiana.edu/~yye/lab,fH_ea0kAAAAJ,19955.0,36.0
Andrew Womack,Indiana University,http://pages.iu.edu/~ajwomack,,,
John C. Paolillo,Indiana University,http://paolillo.soic.indiana.edu,,,
Gregory J. E. Rawlins,Indiana University,http://www.cs.indiana.edu/~rawlins,,,
Daniel Leivant,Indiana University,https://www.cs.indiana.edu/~leivant,,,
Raquel Hill,Indiana University,http://www.cs.indiana.edu/~ralhill,kBNKU1YAAAAJ,282.0,7.0
Dirk Van Gucht,Indiana University,https://www.cs.indiana.edu/~vgucht,NCQuZX0AAAAJ,5867.0,36.0
Eduardo J. Izquierdo,Indiana University,http://mypage.iu.edu/~edizquie,KWCQjl0AAAAJ,903.0,15.0
Patrick C. Shih,Indiana University,https://patshih.luddy.indiana.edu,Lzw8EnkAAAAJ,2693.0,25.0
Ryan Newton,Indiana University,http://www.cs.indiana.edu/~rrnewton/homepage.html,Bp6dm-oAAAAJ,3677.0,20.0
Amr Sabry,Indiana University,http://www.cs.indiana.edu/~sabry,dYGSG4EAAAAJ,3610.0,28.0
Selma Sabanovic,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=288,P5pnLAcAAAAJ,3748.0,31.0
Judy Qiu,Indiana University,http://www.cs.indiana.edu/~xqiu,0w0Dy34AAAAJ,4432.0,28.0
Yong-Yeol Ahn,Indiana University,http://yongyeol.com,US7OSNgAAAAJ,13215.0,38.0
Jeremy G. Siek,Indiana University,http://wphomes.soic.indiana.edu/jsiek,Vuso8H8AAAAJ,5749.0,35.0
Ron Day,Indiana University,https://info.sice.indiana.edu/~roday,hJsSfQkAAAAJ,2273.0,18.0
Devan Ray Donaldson,Indiana University,https://devanraydonaldson.com,0YlLEiIAAAAJ,168.0,7.0
Christopher Raphael,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=279,,,
John A. Walsh,Indiana University,https://info.sice.indiana.edu/~jawalsh,,,
Daniel P. Friedman,Indiana University,http://www.cs.indiana.edu/~dfried,0yxUr_oAAAAJ,10689.0,45.0
Howard Rosenbaum,Indiana University,https://ella.sice.indiana.edu/~hrosenba,zM9oIWUAAAAJ,2039.0,20.0
Yan Huang,Indiana University,http://homes.soic.indiana.edu/yh33,aKpQjaQAAAAJ,14869.0,47.0
Yijie Wang,Indiana University,https://wyjhxq.github.io,rloap-cAAAAJ,391.0,9.0
Roni Khardon,Indiana University,http://homes.sice.indiana.edu/rkhardon,ymCi4oEAAAAJ,2919.0,28.0
Gregory F. Lewis,Indiana University,https://kinseyinstitute.org/about/profiles/glewis.php,ZQWhMSEAAAAJ,1701.0,21.0
Chung-chieh Shan,Indiana University,http://homes.soic.indiana.edu/ccshan,3L1yQeQAAAAJ,2972.0,29.0
Christena Nippert-Eng,Indiana University,https://luddy.indiana.edu/contact/profile/?profile_id=388,wnUs1j0AAAAJ,3137.0,10.0
Feng Guo,Indiana University,https://frankfengguo.weebly.com,L6lqEq8AAAAJ,4910.0,37.0
Donald S. Williamson,Indiana University,http://homes.soic.indiana.edu/williads,N4gwChgAAAAJ,1901.0,24.0
Qin Zhang,Indiana University,http://homes.soic.indiana.edu/qzhangcs,21hVxuUAAAAJ,86494.0,119.0
Geoffrey Brown,Indiana University,http://homes.soic.indiana.edu/geobrown,PrxFp1MAAAAJ,13403.0,48.0
Funda Ergün,Indiana University,http://homes.soic.indiana.edu/fergun,C3Xc9xIAAAAJ,27.0,3.0
Peter M. Todd,Indiana University,https://cogs.sitehost.iu.edu/people/profile.php?u=pmtodd,YOY2MFEAAAAJ,25979.0,65.0
Esfandiar Haghverdi,Indiana University,http://homes.soic.indiana.edu/ehaghver,,,
Luyi Xing,Indiana University,https://luyixing.weebly.com,xTjH_GAAAAAJ,872.0,14.0
Stasa Milojevic,Indiana University,http://homes.sice.indiana.edu/smilojev,ElYJ8mUAAAAJ,3431.0,26.0
Filippo Radicchi,Indiana University,http://homes.sice.indiana.edu/filiradi,ErokNqgAAAAJ,13189.0,42.0
Volker Brendel,Indiana University,http://brendelgroup.org,w9oekBcAAAAJ,9592.0,53.0
Noriko Hara,Indiana University,http://norikohara.org,l13_u9wAAAAJ,8637.0,32.0
Ariful Azad,Indiana University,https://arifulazad.com,9jK5lfsAAAAJ,1611.0,17.0
Xiaojing Liao,Indiana University,http://www.xiaojingliao.com,,,
Chia-Fang Chung,Indiana University,http://homes.sice.indiana.edu/cfchung,8GxDKicAAAAJ,871.0,12.0
Mehmet M. Dalkilic,Indiana University,http://www.informatics.indiana.edu/dalkilic,yW-I2CEAAAAJ,135.0,7.0
Lei Jiang,Indiana University,http://homes.sice.indiana.edu/jiang60,,,
Lantao Liu,Indiana University,http://homes.sice.indiana.edu/lantao,L5dHk5cAAAAJ,917.0,17.0
Alexander Gumennik,Indiana University,https://fames.indiana.edu,Z-D4ddAAAAAJ,583.0,13.0
Nathan L. Ensmenger,Indiana University,http://homes.sice.indiana.edu/nensmeng,D_cX3_gAAAAJ,1653.0,15.0
R. Clint Whaley,Indiana University,http://homes.sice.indiana.edu/rcwhaley,wgoNS7UAAAAJ,8821.0,20.0
Haixu Tang,Indiana University,http://www.informatics.indiana.edu/hatang,4Hywr5UAAAAJ,13488.0,54.0
Andrew Lukefahr,Indiana University,http://homes.sice.indiana.edu/lukefahr,tZ4fdX0AAAAJ,814.0,10.0
Eleftherios Garyfallidis,Indiana University,https://grg.sice.indiana.edu,Ln2EyRYAAAAJ,3406.0,22.0
Sandra Kübler,Indiana University,https://cl.indiana.edu/~skuebler,uhM9L5sAAAAJ,5714.0,27.0
Alessandro Flammini,Indiana University,http://cnets.indiana.edu/aflammin,aOzxhScAAAAJ,20970.0,58.0
Daniel Manrique-Vallier,Indiana University,http://mypage.iu.edu/~dmanriqu,ccwLsAsAAAAJ,536.0,13.0
Douglas Hofstadter,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=229,,,
Raj Acharya,Indiana University,http://www.cse.psu.edu/~rua1,v28Y9r8AAAAJ,723.0,11.0
Geoffrey C. Fox,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=203,dJ-fD-sAAAAJ,41537.0,85.0
Randall Bramley,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=169,,,
Randall D. Beer,Indiana University,http://mypage.iu.edu/~rdbeer,F_J8QyAAAAAJ,13567.0,47.0
Sam Tobin-Hochstadt,Indiana University,http://www.ccs.neu.edu/home/samth,vMSSQbAAAAAJ,2776.0,26.0
Michael A. McRobbie,Indiana University,https://www.sice.indiana.edu/all-people/profile.html?profile_id=254,,,
Matthew W. Hahn,Indiana University,https://hahnlab.sitehost.iu.edu,ShySYTIAAAAJ,26143.0,77.0
Filippo Menczer,Indiana University,http://cnets.indiana.edu/fil,f_kGJwkAAAAJ,30230.0,77.0
Maria Bondessen,Indiana University,https://bondessonbolin.wixsite.com/website,9DSdzygAAAAJ,3477.0,25.0
Chen Yu,Indiana University,https://psych.indiana.edu/directory/faculty/yu-chen.html,SA3IoXwAAAAJ,9219.0,44.0
Prateek Sharma,Indiana University,http://homes.sice.indiana.edu/prateeks,0vslvCQAAAAJ,1119.0,15.0
